#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 10 07 50 315 12.8 15.3  3.94 11.43  7.31 278 1014.7  12.1  12.9 999.0 99.0 99.00
2018 01 10 08 50 320 12.2 15.2  3.79 11.43  7.18 270 1015.6  12.0  12.8 999.0 99.0 99.00
2018 01 10 09 50 314 11.6 14.5  3.89 10.00  7.49 276 1016.0  12.0  12.7 999.0 99.0 99.00
2018 01 10 10 50 315 11.8 14.7  3.49 10.00  7.30 277 1016.8  12.0  12.7 999.0 99.0 99.00
2018 01 10 11 50 310 10.6 12.7  3.50 10.00  7.32 280 1017.1  12.0  12.6 999.0 99.0 99.00
2018 01 10 12 50 311  9.3 11.1  3.19 10.81  7.32 271 1017.6  12.0  12.6 999.0 99.0 99.00
2018 01 10 13 50 309  7.8  9.0  3.05 11.43  7.39 279 1018.6  12.1  12.5 999.0 99.0 99.00
2018 01 10 14 50 301  5.1  7.2  2.88 11.43  7.74 280 1019.2  12.1  12.5 999.0 99.0 99.00
2018 01 10 15 50 284  4.3  5.5  3.01  9.09  8.25 278 1020.1  12.4  12.4 999.0 99.0 99.00
2018 01 10 16 50 266  3.3  4.6  2.81 13.79  8.67 278 1020.8  10.9  12.4 999.0 99.0 99.00
2018 01 10 17 50 206  4.5  5.4  2.35 13.79  8.02 280 1021.2  11.1  12.4 999.0 99.0 99.00
2018 01 10 18 50 181  5.9  7.0  2.31 10.81  8.17 272 1021.6  11.5  12.5 999.0 99.0 99.00
2018 01 10 19 50 205  7.0  8.5  2.38 13.79  7.85 280 1021.0  12.3  12.6 999.0 99.0 99.00
2018 01 10 20 50 281  6.4  8.1  2.34 10.00  7.71 282 1020.6  13.2  12.7 999.0 99.0 99.00
2018 01 10 21 50 292  6.5  8.1  2.27 13.79  7.61 279 1020.3  13.1  12.8 999.0 99.0 99.00
2018 01 10 22 50 298  5.9  7.3  2.29 13.79  7.42 279 1020.6  13.1  12.9 999.0 99.0 99.00
2018 01 10 23 50 303  4.7  5.9  2.01 12.90  7.02 271 1021.0  13.0  12.9 999.0 99.0 99.00
2018 01 11 00 50 298  3.1  4.0  2.27 13.79  7.88 270 1021.6  12.7  12.9 999.0 99.0 99.00
2018 01 11 01 50 313  4.1  5.1  2.14 13.79  7.80 278 1021.8  12.4  12.8 999.0 99.0 99.00
2018 01 11 02 50 326  4.1  5.1  2.11 13.79  7.64 286 1022.3  12.2  12.8 999.0 99.0 99.00
2018 01 11 03 50 344  4.0  4.8  1.95 12.90  7.49 264 1022.7  11.7  12.7 999.0 99.0 99.00
2018 01 11 04 50 352  2.3  3.7  2.00 13.79  7.68 281 1022.9  11.7  12.7 999.0 99.0 99.00
2018 01 11 05 50 344  1.9  2.7  1.87 13.79  7.78 287 1024.2  11.5  12.4 999.0 99.0 99.00
2018 01 11 06 50 348  1.1  2.0  2.05 13.79  8.01 273 1024.4  11.4  12.4 999.0 99.0 99.00
2018 01 11 07 50 330  1.6  3.0  1.91 12.12  7.83 273 1024.8  11.0  12.4 999.0 99.0 99.00
2018 01 11 08 50   1  1.9  2.5  1.98 12.90  8.12 267 1024.4  10.6  12.4 999.0 99.0 99.00
2018 01 11 09 50 325  0.5  1.5  1.98 12.90  8.18 270 1024.7  10.7  12.3 999.0 99.0 99.00
2018 01 11 10 50  91  0.4  1.5  2.31  8.33  8.66 283 1024.9  10.4  12.3 999.0 99.0 99.00
2018 01 11 11 50  98  0.6  2.0  2.29 12.90  8.67 279 1024.8  10.4  12.3 999.0 99.0 99.00
2018 01 11 12 50  54  0.4  1.5  2.36  9.09  8.42 280 1024.7  10.5  12.2 999.0 99.0 99.00
2018 01 11 13 50 175  0.4  1.2  2.33  9.09  8.33 287 1025.1  10.5  12.0 999.0 99.0 99.00
2018 01 11 14 50 248  1.3  2.4  2.39  9.09  8.69 290 1025.9  10.4  12.1 999.0 99.0 99.00
2018 01 11 15 50 309  1.6  2.5  2.50 19.05  8.88 269 1026.6  10.2  12.2 999.0 99.0 99.00
2018 01 11 16 50 309  0.7  1.5  2.50 21.05  9.15 261 1027.4  10.4  12.1 999.0 99.0 99.00
2018 01 11 17 50  35  0.6  1.5  2.34 19.05  8.50 283 1028.0  10.9  12.1 999.0 99.0 99.00
2018 01 11 18 50  84  1.2  2.5  2.40 19.05  9.05 262 1027.9  11.1  12.2 999.0 99.0 99.00
2018 01 11 19 50 145  1.2  2.1  2.31 19.05  8.79 301 1027.1  11.5  12.3 999.0 99.0 99.00
2018 01 11 20 50 126  0.8  2.0  2.45 19.05  9.09 279 1026.2  11.8  12.5 999.0 99.0 99.00
2018 01 11 21 50 225  0.7  1.2  2.18 19.05  9.12 271 1025.6  11.9  12.7 999.0 99.0 99.00
2018 01 11 22 50 293  1.5  2.7  2.50 19.05 10.15 272 1025.5  11.9  12.8 999.0 99.0 99.00
2018 01 11 23 50 294  1.9  2.9  2.25 19.05  9.79 277 1025.7  12.1  12.9 999.0 99.0 99.00
2018 01 12 00 50 292  2.9  4.2  2.18 19.05  9.46 280 1026.2  11.8  12.8 999.0 99.0 99.00
2018 01 12 01 50 289  3.2  4.6  2.26 17.39  9.59 285 1026.5  11.9  12.6 999.0 99.0 99.00
2018 01 12 02 50  12  0.6  1.2  2.61 17.39 10.36 279 1026.5  11.8  12.5 999.0 99.0 99.00
2018 01 12 03 50 329  1.6  2.3  2.61 17.39 10.69 277 1027.0  11.8  12.4 999.0 99.0 99.00
2018 01 12 04 50 300  1.0  2.1  2.19 17.39 10.39 287 1027.3  11.8  12.4 999.0 99.0 99.00
2018 01 12 05 50 322  2.6  3.7  2.23 17.39 10.02 287 1027.7  11.5  12.4 999.0 99.0 99.00
2018 01 12 06 50 341  3.7  5.1  2.11 17.39 10.03 285 1027.5  11.4  12.5 999.0 99.0 99.00
2018 01 12 07 50 327  3.8  5.0  2.41 17.39 10.40 284 1027.3  10.9  12.3 999.0 99.0 99.00
2018 01 12 08 50 311  2.8  3.7  2.35 17.39  9.93 290 1027.2  10.6  12.2 999.0 99.0 99.00
2018 01 12 09 50 307  4.0  5.0  2.14 16.00  9.79 278 1027.3  11.3  12.2 999.0 99.0 99.00
2018 01 12 10 50 340  3.5  4.8  2.11 17.39  9.76 267 1027.2  12.1  12.2 999.0 99.0 99.00
2018 01 12 11 50   2  3.9  5.4  2.03 17.39  8.96 273 1027.3  12.0  12.2 999.0 99.0 99.00
2018 01 12 12 50   3  2.8  3.5  2.45 17.39  9.89 263 1027.4  11.4  12.1 999.0 99.0 99.00
2018 01 12 13 50 342  4.9  6.0  2.01 17.39  9.12 270 1027.5  11.0  12.1 999.0 99.0 99.00
2018 01 12 14 50  28  2.4  3.4  2.14 16.00  8.76 276 1027.9  10.6  12.1 999.0 99.0 99.00
2018 01 12 15 50 358  2.5  3.7  2.34 17.39  9.85 271 1028.1  10.1  12.1 999.0 99.0 99.00
2018 01 12 16 50   3  2.7  4.0  2.19 16.00  9.18 274 1028.5  10.1  12.1 999.0 99.0 99.00
2018 01 12 17 50 309  1.6  2.7  2.77 17.39 10.26 281 1028.9  10.1  12.2 999.0 99.0 99.00
2018 01 12 18 50  73  3.3  6.2  2.52 17.39  9.96 273 1028.7  11.6  12.5 999.0 99.0 99.00
2018 01 12 19 50 100  2.2  4.2  2.59 14.81  9.94 299 1028.1  10.3  12.5 999.0 99.0 99.00
2018 01 12 20 50 271  2.3  3.5  2.69 16.00 10.32 290 1027.0  11.7  12.6 999.0 99.0 99.00
2018 01 12 21 50 310  6.4  8.1  2.67 14.81 10.11 288 1026.1  12.2  12.8 999.0 99.0 99.00
2018 01 12 22 50 314  7.6  9.2  3.02 14.81  9.82 274 1026.0  11.1  12.7 999.0 99.0 99.00
2018 01 12 23 50 323  5.6  7.3  3.03 14.81 10.05 280 1025.9  11.9  12.6 999.0 99.0 99.00
2018 01 13 00 50 326  7.4  8.7  2.56 11.43  8.99 288 1025.8  11.3  12.5 999.0 99.0 99.00
2018 01 13 01 50 343  5.7  7.7  2.87 14.81  9.06 269 1026.2  11.0  12.4 999.0 99.0 99.00
2018 01 13 02 50 331  4.7  5.7  3.21 12.90 10.12 290 1026.0  11.2  12.3 999.0 99.0 99.00
2018 01 13 03 50 334  2.3  3.4  2.69 11.43  9.40 284 1025.7  11.8  12.3 999.0 99.0 99.00
2018 01 13 04 50 333  2.4  3.4  2.79 10.81  9.78 280 1025.6  11.2  12.2 999.0 99.0 99.00
2018 01 13 05 50 329  2.1  3.0  2.66 13.79  9.38 281 1025.3  11.6  12.2 999.0 99.0 99.00
2018 01 13 06 50  38  3.1  4.0  2.87 12.12  9.85 281 1025.3  11.7  12.2 999.0 99.0 99.00
2018 01 13 07 50  65  2.2  3.4  2.44 12.12  9.02 292 1025.0  11.8  12.1 999.0 99.0 99.00
2018 01 13 08 50  60  2.0  3.0  2.84 12.12  9.41 286 1024.6  12.1  12.1 999.0 99.0 99.00
2018 01 13 09 50  90  2.7  4.5  2.57 12.12  9.08 280 1024.2  12.1  12.1 999.0 99.0 99.00
2018 01 13 10 50  66  2.5  3.7  2.40 11.43  8.71 279 1024.0  11.9  12.1 999.0 99.0 99.00
2018 01 13 11 50  64  3.8  5.2  2.57 14.81  9.20 274 1023.3  11.4  12.1 999.0 99.0 99.00
2018 01 13 12 50  56  3.7  4.9  2.45 11.43  9.21 283 1022.9  11.9  12.1 999.0 99.0 99.00
2018 01 13 13 50  69  5.6  7.8  2.29 14.81  9.39 290 1022.9  12.4  12.1 999.0 99.0 99.00
2018 01 13 14 50  76  6.7  8.5  2.36 14.81  8.90 283 1023.0  12.4  12.1 999.0 99.0 99.00
2018 01 13 15 50  71  6.9  8.7  2.26 14.81  8.70 269 1023.1  12.5  12.1 999.0 99.0 99.00
2018 01 13 16 50  68  8.3 10.0  2.18 14.81  8.38 285 1023.1  12.7  12.1 999.0 99.0 99.00
2018 01 13 17 50  64  6.0  7.4  2.12 13.79  8.34 285 1023.2  12.7  12.2 999.0 99.0 99.00
2018 01 13 18 50  65  7.8 10.4  2.08 13.79  8.09 277 1022.7  13.0  12.3 999.0 99.0 99.00
2018 01 13 19 50  72  7.3  8.7  2.05 12.90  8.00 280 1022.3  13.2  12.3 999.0 99.0 99.00
2018 01 13 20 50  68  7.8  9.9  1.95 13.79  7.68 279 1021.2  13.6  12.4 999.0 99.0 99.00
2018 01 13 21 50  59  6.0  7.2  2.03 13.79  7.68 285 1020.5  13.8  12.4 999.0 99.0 99.00
2018 01 13 22 50  76  7.0  8.4  1.80 13.79  8.13 279 1020.1  13.4  12.4 999.0 99.0 99.00
2018 01 13 23 50  76  7.9  9.9  1.71 12.90  6.90 280 1020.0  13.5  12.4 999.0 99.0 99.00
2018 01 14 00 50  68  7.6  9.7  1.76 12.12  7.31 287 1019.6  13.5  12.4 999.0 99.0 99.00
2018 01 14 01 50  71  8.3 10.4  1.77 12.90  7.15 278 1019.3  13.6  12.4 999.0 99.0 99.00
2018 01 14 02 50  83  8.3 10.3  1.69 14.81  7.00 274 1019.5  13.3  12.4 999.0 99.0 99.00
2018 01 14 03 50  75  8.8 11.0  1.73 16.00  7.06 278 1019.6  13.1  12.3 999.0 99.0 99.00
2018 01 14 04 50  78  8.8 10.4  1.82 16.00  7.01 282 1019.9  12.6  12.3 999.0 99.0 99.00
2018 01 14 05 50  80  9.7 12.5  1.81 16.00  6.73 273 1019.9  12.3  12.3 999.0 99.0 99.00
2018 01 14 06 50  79  9.9 12.7  1.78 16.00  6.12 277 1020.0  12.2  12.2 999.0 99.0 99.00
2018 01 14 07 50  83  9.8 11.9  1.84 14.81  6.85 279 1020.1  12.0  12.2 999.0 99.0 99.00
2018 01 14 08 50  80 10.5 12.3  1.85 14.81  6.51 277 1019.7  11.8  12.2 999.0 99.0 99.00
2018 01 14 09 50  79 10.8 12.9  1.64 14.81  5.67 274 1019.0  11.7  12.3 999.0 99.0 99.00
2018 01 14 10 50  75 11.0 13.3  1.80 14.81  6.03 276 1019.0  11.5  12.4 999.0 99.0 99.00
2018 01 14 11 50  78 12.0 13.8  1.81 14.81  6.29 287 1018.3  11.3  12.4 999.0 99.0 99.00
2018 01 14 12 50  82 11.5 14.0  1.72 14.81  5.82 295 1018.0  11.3  12.3 999.0 99.0 99.00
2018 01 14 13 50  80 10.4 13.2  1.61 13.79  5.59 276 1018.1  11.5  12.2 999.0 99.0 99.00
2018 01 14 14 50  80 10.9 13.5  1.69 13.79  5.92 279 1018.2  11.5  12.2 999.0 99.0 99.00
2018 01 14 15 50  87  9.8 13.1  1.54 13.79  5.68 281 1018.9  11.5  12.2 999.0 99.0 99.00
2018 01 14 16 50  85 10.4 12.5  1.69 13.79  5.98 279 1019.3  11.5  12.2 999.0 99.0 99.00
2018 01 14 17 50  89 10.8 14.4  1.94 12.90  6.64 278 1020.0  11.3  12.2 999.0 99.0 99.00
2018 01 14 18 50  89 11.0 14.2  1.66 13.79  5.68 282 1020.1  11.6  12.2 999.0 99.0 99.00
2018 01 14 19 50  88 10.1 12.3  1.72 13.79  5.87 274 1020.1  11.9  12.2 999.0 99.0 99.00
2018 01 14 20 50  91  9.9 12.1  1.69 12.90  6.35 278 1019.7  12.5  12.2 999.0 99.0 99.00
2018 01 14 21 50  87  9.9 11.9  1.56 12.90  5.85 275 1018.4  12.7  12.2 999.0 99.0 99.00
2018 01 14 22 50  92  7.6  9.3  1.57 12.90  6.11 273 1019.3  13.0  12.2 999.0 99.0 99.00
2018 01 14 23 50  86  7.1  9.3  1.44 12.90  6.81 278 1019.1  13.1  12.2 999.0 99.0 99.00
2018 01 15 00 50  87  4.2  5.3  1.51 12.90  7.69 285 1019.6  13.2  12.1 999.0 99.0 99.00
2018 01 15 01 50  89  6.6  8.2  1.51 12.90  9.22 289 1019.0  12.6  12.1 999.0 99.0 99.00
2018 01 15 02 50  94  6.0  7.6  1.54 12.12  9.43 271 1018.6  12.7  12.1 999.0 99.0 99.00
2018 01 15 03 50  88  8.6 10.4  1.80 21.05  8.94 319 1017.6  12.8  12.0 999.0 99.0 99.00
2018 01 15 04 50 103 10.9 13.2  1.74 21.05  7.46 289 1015.9  12.5  12.0 999.0 99.0 99.00
2018 01 15 05 50  75  8.5 10.2  1.85 21.05  7.98 290 1018.0  12.7  12.0 999.0 99.0 99.00
2018 01 15 06 50  77  7.0  8.8  1.69 21.05  7.59 247 1019.4  13.0  12.0 999.0 99.0 99.00
2018 01 15 07 50  88  5.8  7.2  2.17 21.05 10.37 290 1019.2  12.5  12.0 999.0 99.0 99.00
2018 01 15 08 50 101  6.1  8.3  2.20 14.81 10.82 279 1018.5  12.4  12.0 999.0 99.0 99.00
2018 01 15 09 50  88  6.6  8.3  2.65 21.05 12.82 294 1018.1  12.2  11.9 999.0 99.0 99.00
2018 01 15 10 50  94  7.6  9.3  2.41 19.05 11.69 277 1017.9  12.4  11.9 999.0 99.0 99.00
2018 01 15 11 50 115  4.5  6.7  2.25 21.05 11.21 261 1018.7  12.3  11.9 999.0 99.0 99.00
2018 01 15 12 50 101  3.4  4.6  2.79 19.05 12.47 281 1019.1  12.0  11.9 999.0 99.0 99.00
2018 01 15 13 50  81  4.6  6.3  2.57 19.05 11.96 289 1018.5  12.0  11.9 999.0 99.0 99.00
2018 01 15 14 50  87  7.7 10.1  2.92 19.05 12.55 277 1017.5  12.0  11.9 999.0 99.0 99.00
2018 01 15 15 50 105  6.4  9.0  3.33 19.05 11.67 273 1017.8  11.5  11.9 999.0 99.0 99.00
2018 01 15 16 50  97  5.6  7.6  3.45 19.05 12.23 279 1018.8  11.5  12.0 999.0 99.0 99.00
2018 01 15 17 50 101  4.8  7.0  2.81 19.05 11.56 283 1019.8  11.7  12.0 999.0 99.0 99.00
2018 01 15 18 50  99  5.1  7.5  2.92 17.39 11.84 281 1019.7  12.1  12.0 999.0 99.0 99.00
2018 01 15 19 50 134  2.4  4.1  3.17 17.39 12.58 283 1019.7  12.4  12.1 999.0 99.0 99.00
2018 01 15 20 50 135  3.4  4.7  2.72 19.05 12.23 289 1019.0  12.5  12.3 999.0 99.0 99.00
2018 01 15 21 50 124  2.0  3.2  2.81 17.39 12.73 284 1018.4  12.4  12.3 999.0 99.0 99.00
2018 01 15 22 50 161  1.8  2.9  2.74 17.39 12.67 283 1019.1  12.6  12.4 999.0 99.0 99.00
2018 01 15 23 50 115  2.9  5.3  2.84 13.79 12.44 273 1018.7  12.5  12.5 999.0 99.0 99.00
2018 01 16 00 50 105  3.0  4.3  2.52 14.81 12.07 280 1018.9  12.4  12.4 999.0 99.0 99.00
2018 01 16 01 50 149  3.0  4.1  2.57 17.39 11.65 295 1019.5  12.5  12.3 999.0 99.0 99.00
2018 01 16 02 50 138  3.2  4.3  2.84 16.00 11.79 282 1019.2  12.5  12.2 999.0 99.0 99.00
2018 01 16 03 50 167  1.7  2.4  2.72 12.90 11.08 281 1019.7  12.4  12.2 999.0 99.0 99.00
2018 01 16 04 50 146  2.1  3.3  3.28 17.39 11.66 274 1019.8  12.4  12.2 999.0 99.0 99.00
2018 01 16 05 50 135  4.7  6.5  2.90 17.39 11.32 285 1019.2  12.4  12.2 999.0 99.0 99.00
2018 01 16 06 50 178  5.2  6.3  2.82 13.79 11.08 280 1020.7  12.5  12.3 999.0 99.0 99.00
2018 01 16 07 50 179  3.6  4.6  2.90 14.81 10.95 279 1021.4  12.5  12.3 999.0 99.0 99.00
2018 01 16 08 50 151  4.6  6.1  3.63 17.39 11.64 291 1020.7  12.4  12.4 999.0 99.0 99.00
2018 01 16 09 50 144  5.7  7.6  2.98 16.00 10.55 282 1020.1  12.4  12.4 999.0 99.0 99.00
2018 01 16 10 50 175  4.7  6.4  3.22 16.00 10.70 281 1021.3  12.3  12.3 999.0 99.0 99.00
2018 01 16 11 50 156  4.5  5.9  3.34 14.81 10.71 277 1020.9  12.3  12.3 999.0 99.0 99.00
2018 01 16 12 50 174  3.3  4.5  2.95 13.79 10.20 274 1021.7  12.4  12.3 999.0 99.0 99.00
2018 01 16 13 50 168  3.9  5.1  3.01 13.79 10.03 291 1021.3  12.4  12.3 999.0 99.0 99.00
2018 01 16 14 50 160  3.3  4.4  3.34 13.79 10.86 276 1021.9  12.4  12.3 999.0 99.0 99.00
2018 01 16 15 50 141  2.4  3.7  3.06 13.79 10.01 275 1022.5  12.4  12.3 999.0 99.0 99.00
2018 01 16 16 50 120  2.0  3.0  2.95 16.00 10.11 294 1022.8  12.2  12.3 999.0 99.0 99.00
2018 01 16 17 50 147  1.3  2.4  2.86 14.81 10.09 268 1023.5  12.3  12.3 999.0 99.0 99.00
2018 01 16 18 50  95  1.5  3.4  2.94 11.43 10.14 259 1024.3  12.3  12.3 999.0 99.0 99.00
2018 01 16 19 50  72  2.1  3.4  2.85 13.79  9.99 252 1023.7  12.2  12.4 999.0 99.0 99.00
2018 01 16 20 50  89  3.0  4.5  3.31 13.79 10.85 254 1022.7  12.2  12.5 999.0 99.0 99.00
2018 01 16 21 50 110  1.3  2.5  3.17 13.79 10.50 264 1022.4  12.2  12.5 999.0 99.0 99.00
2018 01 16 22 50 155  1.3  2.7  2.88 12.90 10.27 257 1022.4  12.3  12.5 999.0 99.0 99.00
2018 01 16 23 50 162  1.5  3.6  3.29 14.81 10.47 263 1022.5  12.3  12.6 999.0 99.0 99.00
2018 01 17 00 50 236  1.7  3.4  3.30 13.79 10.45 264 1022.6  12.2  12.5 999.0 99.0 99.00
2018 01 17 01 50 338  1.3  2.5  3.34 12.90 10.54 265 1022.1  12.1  12.5 999.0 99.0 99.00
2018 01 17 02 50 318  3.0  4.3  3.39 14.81 10.66 264 1022.9  12.2  12.5 999.0 99.0 99.00
2018 01 17 03 50 306  2.9  4.7  3.72 13.79 10.78 272 1023.1  12.2  12.4 999.0 99.0 99.00
2018 01 17 04 50 325  1.9  3.7  3.09 12.90 10.21 267 1023.5  12.3  12.4 999.0 99.0 99.00
2018 01 17 05 50 335  1.6  2.6  3.41 14.81 10.46 274 1023.9  12.3  12.4 999.0 99.0 99.00
2018 01 17 06 50 298  2.9  4.2  3.27 14.81 10.34 280 1023.7  12.5  12.3 999.0 99.0 99.00
2018 01 17 07 50 311  1.7  2.9  3.06 14.81 10.33 279 1023.7  11.8  12.3 999.0 99.0 99.00
2018 01 17 08 50 314  1.9  3.1  2.97 13.79 10.06 278 1023.5  12.2  12.2 999.0 99.0 99.00
2018 01 17 09 50 314  1.8  2.7  3.11 14.81 10.01 256 1023.2  12.1  12.2 999.0 99.0 99.00
2018 01 17 10 50 334  1.3  2.0  2.82 13.79  9.59 268 1023.4  11.9  12.2 999.0 99.0 99.00
2018 01 17 11 50  10  0.6  1.4  2.55 12.90  9.20 255 1023.1  12.0  12.2 999.0 99.0 99.00
2018 01 17 12 50  90  1.3  3.0  2.65 13.79  9.23 258 1022.6  12.1  12.2 999.0 99.0 99.00
2018 01 17 13 50  94  4.0  6.2  2.63 12.12  9.59 259 1022.3  12.4  12.1 999.0 99.0 99.00
2018 01 17 14 50  97  5.2  7.0  2.50 14.81  9.57 262 1022.1  12.5  12.1 999.0 99.0 99.00
2018 01 17 15 50  89  5.9  8.0  2.71 13.79  9.67 281 1022.5  12.4  12.2 999.0 99.0 99.00
2018 01 17 16 50  83  4.5  5.9  2.37 14.81  9.15 270 1023.8  12.4  12.2 999.0 99.0 99.00
2018 01 17 17 50 142  2.6  3.7  2.88 13.79  9.92 262 1024.9  12.5  12.2 999.0 99.0 99.00
2018 01 17 18 50 176  2.6  3.5  2.47 12.90  9.59 264 1025.2  12.4  12.3 999.0 99.0 99.00
2018 01 17 19 50 110  2.3  3.9  2.38 14.81  9.76 263 1024.2  12.5  12.5 999.0 99.0 99.00
2018 01 17 20 50 106  4.9  6.4  2.40 13.79 10.01 273 1023.1  12.3  12.7 999.0 99.0 99.00
2018 01 17 21 50 118  3.8  5.3  2.55 12.90 10.06 276 1022.6  11.6  12.7 999.0 99.0 99.00
2018 01 17 22 50 141  2.9  4.3  2.49 12.12 10.08 273 1022.0  11.9  12.7 999.0 99.0 99.00
2018 01 17 23 50 235  3.3  4.4  2.40 13.79  9.73 268 1022.6  11.3  12.8 999.0 99.0 99.00
2018 01 18 00 50 267  3.9  4.9  2.12 11.43  9.58 270 1022.6  11.0  12.8 999.0 99.0 99.00
2018 01 18 01 50 289  2.7  3.8  2.27 12.12  9.94 265 1022.3  11.0  12.7 999.0 99.0 99.00
2018 01 18 02 50  12  1.8  2.4  2.30 13.79  9.98 263 1021.7  10.6  12.7 999.0 99.0 99.00
2018 01 18 03 50  78  1.6  2.8  2.01 14.81  9.66 283 1021.2  10.6  12.6 999.0 99.0 99.00
2018 01 18 04 50 117  3.3  4.6  2.03 12.90  9.59 256 1021.1  10.3  12.6 999.0 99.0 99.00
2018 01 18 05 50 133  3.1  4.1  2.13 12.90  9.90 272 1021.5  10.4  12.6 999.0 99.0 99.00
2018 01 18 06 50 128  2.8  3.7  2.12 12.90  9.83 280 1021.6  10.1  12.6 999.0 99.0 99.00
2018 01 18 07 50 119  2.8  4.1  1.96 12.12  9.33 269 1021.5  10.0  12.5 999.0 99.0 99.00
2018 01 18 08 50  83  2.1  3.1  2.00 13.79  9.35 268 1021.6  10.4  12.5 999.0 99.0 99.00
2018 01 18 09 50 111  3.0  5.1  2.10 12.90  9.81 267 1021.0  11.2  12.5 999.0 99.0 99.00
2018 01 18 10 50 133  3.3  4.2  2.23 12.90  9.94 289 1020.4  11.2  12.5 999.0 99.0 99.00
2018 01 18 11 50 131  4.4  5.5  2.44 21.05 11.23 291 1019.5  11.1  12.5 999.0 99.0 99.00
2018 01 18 12 50 148  3.3  4.6  3.16 21.05 12.62 291 1019.2  11.8  12.5 999.0 99.0 99.00
2018 01 18 13 50 150  3.3  5.3  3.91 19.05 13.40 285 1019.2  11.9  12.5 999.0 99.0 99.00
2018 01 18 14 50 170  4.4  6.6  5.32 19.05 14.22 292 1018.9  12.2  12.5 999.0 99.0 99.00
2018 01 18 15 50 169  5.6  7.8  5.43 17.39 13.30 292 1018.6  12.4  12.6 999.0 99.0 99.00
2018 01 18 16 50 167  6.0  8.2  5.50 19.05 13.03 285 1018.4  12.6  12.7 999.0 99.0 99.00
2018 01 18 17 50 205  5.4  7.7  5.56 19.05 12.62 281 1019.3  12.8  12.7 999.0 99.0 99.00
2018 01 18 18 50 307  3.3  5.4  4.17 17.39 11.08 274 1018.9  12.3  12.7 999.0 99.0 99.00
2018 01 18 19 50 297  2.7  4.7  5.30 17.39 12.17 267 1018.6  12.1  12.7 999.0 99.0 99.00
2018 01 18 20 50 263  4.0  6.1  4.70 19.05 11.89 263 1017.8  12.2  12.7 999.0 99.0 99.00
2018 01 18 21 50 273  3.8  5.4  4.48 16.00 11.52 274 1017.4  12.1  12.7 999.0 99.0 99.00
2018 01 18 22 50 266  5.0  6.8  4.27 16.00 11.18 274 1017.1  12.0  12.8 999.0 99.0 99.00
2018 01 19 00 50 290  5.2  7.0  4.74 17.39 11.84 273 1017.1  11.8  12.7 999.0 99.0 99.00
2018 01 19 01 50 280  4.2  6.9  4.70 17.39 11.52 266 1017.3  11.4  12.7 999.0 99.0 99.00
2018 01 19 02 50 265  5.3  7.4  3.82 17.39 10.73 288 1017.4  12.0  12.6 999.0 99.0 99.00
2018 01 19 03 50 287  4.2  6.6  4.80 16.00 11.62 266 1017.3  12.3  12.5 999.0 99.0 99.00
2018 01 19 04 50 272  5.3  7.5  4.60 16.00 10.95 265 1017.7  12.6  12.4 999.0 99.0 99.00
2018 01 19 05 50 280  7.4  9.2  4.36 16.00 10.32 274 1018.1  12.7  12.4 999.0 99.0 99.00
2018 01 19 06 50 285  8.3 10.6  5.46 16.00 11.61 282 1018.4  12.4  12.4 999.0 99.0 99.00
2018 01 19 07 50 289  7.3  9.8  4.66 16.00 10.51 283 1018.6  12.4  12.3 999.0 99.0 99.00
2018 01 19 08 50 292  5.7  7.9  5.22 16.00 11.14 278 1018.7  12.1  12.3 999.0 99.0 99.00
2018 01 19 09 50 288  7.4  9.8  4.05 16.00  9.95 282 1018.7  12.2  12.2 999.0 99.0 99.00
2018 01 19 10 50 266  7.1  9.5  3.94 16.00  9.84 275 1018.8  11.5  12.2 999.0 99.0 99.00
2018 01 19 11 50 286  5.9  8.1  4.38 16.00 10.77 264 1018.9  11.8  12.2 999.0 99.0 99.00
2018 01 19 12 50 288  6.1  7.9  4.01 14.81 10.38 270 1018.9  12.0  12.1 999.0 99.0 99.00
2018 01 19 13 50 303  5.8  7.6  3.98 14.81 10.33 268 1019.0  11.9  12.1 999.0 99.0 99.00
2018 01 19 14 50 327  3.7  5.1  4.11 16.00 10.20 281 1019.6  11.6  12.0 999.0 99.0 99.00
2018 01 19 15 50 311  5.9  7.7  4.30 14.81 10.65 290 1019.6  11.9  12.0 999.0 99.0 99.00
2018 01 19 16 50 351  4.3  5.8  3.91 14.81 10.30 272 1020.0  11.2  12.0 999.0 99.0 99.00
2018 01 19 17 50  10  2.6  3.5  3.85 13.79 10.28 285 1020.3  11.2  12.1 999.0 99.0 99.00
2018 01 19 18 50  50  1.6  2.9  3.56 14.81 10.42 276 1020.6  11.6  12.2 999.0 99.0 99.00
2018 01 19 19 50 322  7.7 10.1  3.62 14.81 10.40 280 1020.2  10.2  12.5 999.0 99.0 99.00
2018 01 19 20 50  92  1.4  2.9  3.72 13.79 10.38 278 1019.7  10.3  12.4 999.0 99.0 99.00
2018 01 19 21 50 313  4.9  7.0  4.20 14.81 10.82 279 1019.1  10.6  12.4 999.0 99.0 99.00
2018 01 19 22 50 316  5.0  6.6  3.88 14.81 10.47 270 1018.9  11.2  12.4 999.0 99.0 99.00
